,Description,URL,GameName
364,"Enter the Gungeon is a bullet hell dungeon crawler following a band of misfits seeking to shoot, loot, dodge roll and table-flip their way to personal absolution by reaching the legendary Gungeon’s ultimate treasure: the gun that can kill the past.",https://store.steampowered.com/app/311690/Enter_the_Gungeon/,Enter the Gungeon
365,"A light-hearted turn-based RPG, heavily inspired by old 2D classics. You will battle through waves of cute enemies, grow your characters, read cringey dialogue, explore a diverse world, solve puzzles, and of course, save the world. (Recently updated to version 2!)",https://store.steampowered.com/app/265610/Epic_Battle_Fantasy_4/,Epic Battle Fantasy 4
366,"First-person puzzler you can play solo or in an online co-op (best with 2-3 players, but playable with more). Explore a set of highly interactive escape rooms. Move furniture, pick up and examine everything, smash pots and break locks! Supports community rooms through the level editor.",https://store.steampowered.com/app/1435790/Escape_Simulator/,Escape the Game
367,Thoughts and expectations ARPG,https://store.steampowered.com/app/351640/Eternal_Senia/,Eternal Senia
368,,https://store.steampowered.com/app/227300/Euro_Truck_Simulator_2/,Euro Truck Simulator
369,,https://store.steampowered.com/app/227300/Euro_Truck_Simulator_2/,Euro Truck Simulator 2
370,"EverQuest® II is the epitome of massively multiplayer gaming - the ultimate blend of deep features, heritage, and community.",https://store.steampowered.com/app/201230/EverQuest_II/,EverQuest II
371,Visual novel loved by many – Everlasting Summer – now on Steam!,https://store.steampowered.com/app/331470/Everlasting_Summer/,Everlasting Summer
372,"The Princess of the Flower Kingdom has vanished! She was taken by the Ghulibas of the north, and it is up to brave Zee Tee to rescue her. On his quest, he - and you - will discover the hidden lands behind the peaceful kingdom, and come face to face with secrets that will set you on edge!",https://store.steampowered.com/app/33680/eversion/,Eversion 
373,"Everybody wants to rule the world! Achieve global power with EVIL GENIUS, the one and only complete world domination simulator. All the everyday tasks of the deliciously wicked mastermind are available to experience and master from building your ultra-secret base to developing spectacular super-weapons to carry out your nefarious master...",https://store.steampowered.com/app/3720/Evil_Genius/,Evil Genius
374,"Evoland is a journey through the history of action/adventure gaming, allowing you to unlock new technologies, gameplay systems and graphic upgrades as you progress through the game.",https://store.steampowered.com/app/233470/Evoland/,Evoland
375,"Evoland 2 is an unique RPG, with its graphic style and gameplay changing as you progress through a deep storyline based on time travel.",https://store.steampowered.com/app/359310/Evoland_2/,Evoland 2
376,Evolve Lab is an online multiplayer game in which you try to descend as deep as possible into the depths of an unknown planet. In each stage you will fight against creatures that were created by other players until you are the first player to reach a new record depth!,https://store.steampowered.com/app/1569240/EvolveLabOnline/,Evolve Stage 2
377,"Executive Assault is an indie real-time strategy/first-person shooter where you can not only build your base and create armies, but also take control of your units and fight as one of them.",https://store.steampowered.com/app/331500/Executive_Assault/,Executive Assault
378,"Conquer the New world: In the 16th Century, Spanish explorers and soldiers reached the shores of America. The search for gold, fame, and adventure drove these travelers into a treacherous wilderness where they faced hunger, disease, and dangerous predators. In their wake, the Aztec Empires lay in ruins.",https://store.steampowered.com/app/237430/Expeditions_Conquistador/,Expeditions: Conquistador
379,"Fear Surrounds is a horror-tinged take on the werewolf-style social subterfuge genre, where two evil spirits hide within a group of players and attempt to sabotage and murder them.",https://store.steampowered.com/app/1526490/Fear_Surrounds/,F.E.A.R.
380,"Assume the role of Special Forces Sgt. Becket as your routine mission quickly turns into a fight for survival against the wrath of Alma Wade. As Alma's terrifying power surges out of control, your squad is forced to battle through an apocalyptic landscape in search of clues for how to destroy her!",https://store.steampowered.com/app/16450/FEAR_2_Project_Origin/,F.E.A.R. 2: Project Origin
381,"F.E.A.R. 3 delivers all the hallmarks that define the F.E.A.R. brand: terrifying paranormal experience, frenetic combat and a dramatic storyline.",https://store.steampowered.com/app/21100/FEAR_3/,F.E.A.R. 3
382,"We are the world’s premier motorsports racing game. An iRacing membership provides entry into the newest form of motorsport: internet racing. Internet racing is a fun, easy, and inexpensive way for race fan and gamers alike to enjoy the thrill of the racetrack from the comfort of their home.",https://store.steampowered.com/app/266410/iRacing/,F1 2015
383,This content requires the base application Sim Racing Telemetry on Steam in order to run.,https://store.steampowered.com/app/860230/Sim_Racing_Telemetry__F1_2016/,F1 2016
384,"Following the previous one, “Fate Seeker II” character development, thinking and exploration and other elements. You can experience real-time combat without switching scenes, and feel the delightful martial arts anytime.",https://store.steampowered.com/app/1559390/Fate_Seeker_II/,FATE
385,"Gomez is a 2D creature living in a 2D world. Or is he? When the existence of a mysterious 3rd dimension is revealed to him, Gomez is sent out on a journey that will take him to the very end of time and space. Use your ability to navigate 3D structures from 4 distinct classic 2D perspectives.",https://store.steampowered.com/app/224760/FEZ/,FEZ
386,"Selling over five million copies since its release in 2000, FINAL FANTASY IX proudly returns on Steam! Now you can relive the adventures of Zidane and his crew on PC !",https://store.steampowered.com/app/377840/FINAL_FANTASY_IX/,FINAL FANTASY IX
387,"FINAL FANTASY TYPE-0 HD brings an immersive world, memorable characters and the production value known of the series, together with high quality gameplay and storytelling truly worthy of the FINAL FANTASY name.",https://store.steampowered.com/app/340170/FINAL_FANTASY_TYPE0_HD/,FINAL FANTASY TYPE-0 HD
388,"In Midgar, a city controlled by the mega-conglomerate Shinra Inc., the No. 1 Mako Reactor has been blown up by a rebel group, AVALANCHE.AVALANCHE was secretly formed to wage a rebellion against Shinra Inc., an organisation which is absorbing Mako energy, destroying the natural resources of the planet.",https://store.steampowered.com/app/39140/FINAL_FANTASY_VII/,FINAL FANTASY VII
389,"The mega-hit RPG, FINAL FANTASY VIII returns! This Steam® version features new graphical enhancements and a whole host of options to customise your gameplay experience.",https://store.steampowered.com/app/1026680/FINAL_FANTASY_VIII__REMASTERED/,FINAL FANTASY VIII
390,"FINAL FANTASY X/X-2 HD Remaster celebrates two of the most cherished and beloved entries to the world-renowned franchise, completely remastered in gorgeous High Definition & now available on PC / Windows!",https://store.steampowered.com/app/359870/FINAL_FANTASY_XX2_HD_Remaster/,FINAL FANTASY X/X-2 HD Remaster
391,Final Fantasy XIII is a fantasy RPG in which a band of brave humans struggle against fate in the utopian sky city of Cocoon and the primeval world of Pulse. Follow stylish heroine Lightning's fast paced battles and high adventure in a mysterious new world.,https://store.steampowered.com/app/292120/FINAL_FANTASY_XIII/,FINAL FANTASY XIII
392,It is no longer about facing destiny. Create a new future and change the world! Now enhanced for Windows PC.,https://store.steampowered.com/app/292140/FINAL_FANTASY_XIII2/,FINAL FANTASY XIII-2
393,"Take part in an epic and ever-changing FINAL FANTASY as you adventure and explore with friends from around the world! Experience all the hallmarks of the best-selling franchise - airships, chocobos, moogles, and more.",https://store.steampowered.com/app/312060/FINAL_FANTASY_XIV_Online_Free_Trial/,FINAL FANTASY XIV Online
394,Tom Clancy's Rainbow Six Siege is the latest installment of the acclaimed first-person shooter franchise developed by the renowned Ubisoft Montreal studio.,https://store.steampowered.com/app/359550/Tom_Clancys_Rainbow_Six_Siege/,FORCED
395,"This ""spaceship simulation roguelike-like"" allows you to take your ship and crew on an adventure through a randomly generated galaxy filled with glory and bitter defeat.",https://store.steampowered.com/app/212680/FTL_Faster_Than_Light/,FTL: Faster Than Light
396,"Each person you aid, each flower you crush, and each creature you slay will change this world forever. Fable: Who will you be?",https://store.steampowered.com/app/204030/Fable__The_Lost_Chapters/,Fable - The Lost Chapters
397,"FOR EVERY CHOICE, A CONSEQUENCE.Fully re-mastered with HD visuals and audio, Fable Anniversary is a stunning rendition of the original game that will delight faithful fans and new players alike! The all new Heroic difficulty setting will test the mettle of even the most hardcore Fable fan.",https://store.steampowered.com/app/288470/Fable_Anniversary/,Fable Anniversary
